"","kml_key","pwsid","pwsname","created","owner","edited","editor","src_key","src_detail","stat_key","verifier","verify_dt","start_dt","end_dt","deriv_from","current","population","connection","locadd","locstreet","loccity","loczip","locstate","county","phone","pws_class","p_m_status"
"2438",546,"3610012","CITY OF CHINO","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","71349","17867","5050 SCHAEFER AVENUE","P. O. Box 667","CHINO","91710","CA","SAN BERNARDINO","999-999-9999","C","A"
"2439",2268,"5400966","WESTLAKE VILLAGE M H P","2012-08-22T15:38:18.950",123,"2012-08-22T15:38:20.017",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","350","139","2400 W MIDVALLEY AVE",NA,"VISALIA","93277","CA","TULARE","999-999-9999","C","A"
"2440",2967,"1900046","PETER PITCHESS HONOR RANCHO. LAFCO. SHER","2014-09-19T14:27:01.977",3649,"2014-09-19T14:33:03.877",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","7000","1952","29380 THE OLD ROAD","29380 THE OLD ROAD, CASTAIC 91384","CASTAIC","91384","CA","LOS ANGELES","999-999-9999","C","A"
"2441",1849,"1510026","CWS - UPPER BODFISH WATER SYSTEM","2012-02-07T11:19:57.680",3649,"2012-02-07T11:19:58.333",3649,1,"Uploaded UpperBodfish_1510026.kml; drawn in GE with Cal Wtr Svc maps; uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","784","281",NA,"CALIENTE BODFISH RD. & BODFISH CANYON RD","BODFISH","93205","CA","KERN","999-999-9999","C","A"
"2442",2618,"1910139","CAL/AM WATER COMPANY - SAN MARINO","2013-04-08T10:13:11.737",8091,"2013-04-08T10:13:12.320",8091,1,"Uploaded SanMarino.shp",0,NA,NA,NA,NA,NA,"0","52817","14275","8657 GRAND AVENUE",NA,"ROSEMEAD","91770","CA","LOS ANGELES","999-999-9999","C","A"
"2443",2953,"5403042","CALIFORNIA DAIRIES INC","2014-09-11T17:56:00.593",3649,"2014-09-11T17:56:16.693",3649,1,"Created from user-digitized polygon. Saved by ICE/KT",1,NA,NA,NA,NA,NA,"0","100","2","11894 AVE 120",NA,"TIPTON","93272","CA","TULARE","999-999-9999","P","A"
"2444",2189,"5610005","MEINERS OAKS CWD","2012-05-22T15:49:58.293",3649,"2012-05-22T15:49:59.407",3649,1,"Uploaded MeinerOaksWD.shp; drawn in ArcMap, and uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","4000","1283","202 WEST EL ROBLAR",NA,"MEINERS OAKS","93023","CA","VENTURA","999-999-9999","C","A"
"2445",79,"1010029","CITY OF SANGER","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","25417","5974","1700 7TH STREET",NA,"SANGER","93657","CA","FRESNO","999-999-9999","C","A"
"2446",2098,"2710018","SEASIDE MUNICIPAL WATER SYSTEM","2012-03-26T16:13:40.147",7516,"2012-03-26T16:57:19.273",7516,1,"Uploaded Muni_bndy.shp",2,NA,NA,NA,NA,NA,"1","3300","752","440 HARCOURT AVENUE",NA,"SEASIDE","93955","CA","MONTEREY","999-999-9999","C","A"
"2447",1043,"2700547","DESMOND RD WS #03","2011-09-04T11:49:36.940",123,"2011-09-04T11:50:01.843",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","55","19","DESMOND RD","PARADISE CYANYON RD","CASTROVILLE","95012","CA","MONTEREY","999-999-9999","C","A"
"2448",944,"0400023","GOLDEN OAKS MOBILE ESTATES","2011-07-26T15:39:11.780",3650,"2011-07-26T15:39:11.570",3650,1,"Uploaded GoldenOaksMobileEstates_400023.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","86","52","3289 Highway 70","3289 HWY 70","OROVILLE","95965","CA","BUTTE","999-999-9999","C","A"
"2449",1534,"1000094","FCPG/KEARNEY PARK","2011-10-10T11:55:25.603",3650,"2011-10-10T11:55:19.867",3650,1,"Uploaded FCPGKearneyPark_1000094.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","200","10","6725 W KEARNEY BLVD",NA,"FRESNO","93706","CA","FRESNO","999-999-9999","N","A"
"2450",1614,"1000285","WASHINGTON COLONY SCHOOL","2011-10-17T11:45:40.413",3650,"2011-10-17T11:45:36.800",3650,1,"Uploaded WashingtonColonySchool_1000285.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","550","3","130 E LINCOLN",NA,"FRESNO","93706","CA","FRESNO","999-999-9999","P","A"
"2451",2697,"3610112","HELENDALE COMMUNITY SERVICE DISTRICT","2013-06-27T15:16:46.200",8253,"2013-06-27T15:26:57.417",8253,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","8000","2813","26719 Vista Rd Suite 3","12402 INDUSTRIAL BLVD., BLDG. D, SUITE 6","HELENDALE","92342","CA","SAN BERNARDINO","999-999-9999","C","A"
"2452",1304,"3500810","WHISPERING PINES INN","2011-09-16T15:00:51.717",3649,"2011-09-16T15:00:48.280",3649,1,"Uploaded WhisperingPines_3500810.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","100","2","WHISPERING PINES INN","476 Los Viboras Road","HOLLISTER","95023","CA","SAN BENITO","999-999-9999","C","A"
"2453",845,"1500569","VALLEY VIEW ESTATES MUTUAL WATER CO","2011-06-27T11:28:25.647",3649,"2011-06-27T11:28:24.217",3649,1,"Uploaded CA1500569_VALLEYVIEWESTATESMUTWATERCO_KEENE.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","69","44","30128 HART OAKS DRIVE","HART FLAT AREA, KEENE","KEENE","93531","CA","KERN","999-999-9999","C","A"
"2454",1481,"0900557","EMERALD PINES RESORT CABINS","2011-10-04T11:57:38.273",3650,"2011-10-04T11:57:40.847",3650,1,"Uploaded EmeraldPinesResortCabins_900557.kml_drawn_GE_ICE/MF_estimated_exact_location",0,NA,NA,NA,NA,NA,"0","100","1","661 EMERALD BAY RD",NA,"SOUTH LAKE TAHOE","91650","CA","EL DORADO","999-999-9999","N","A"
"2455",2227,"5400529","SHADY GROVEM H P","2012-08-22T15:38:10.110",123,"2012-08-22T15:38:11.173",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","137","40","1236 S MAIN ST",NA,"PORTERVILLE","93257","CA","TULARE","999-999-9999","C","A"
"2456",2094,"4310004","CITY OF GILROY","2012-03-23T08:31:22.650",3824,"2012-03-23T08:36:06.220",3824,1,"Uploaded CityLimits.shp",2,NA,NA,"2012-03-23T00:00:00",NA,NA,"1","39050","11085","613 OLD GILROY ST.",NA,"GILROY","95020","CA","SANTA CLARA","999-999-9999","C","A"
"2457",1287,"0500105","OAKENDELL, INC.","2011-09-13T14:40:47.040",3650,"2011-09-13T14:40:49.277",3650,1,"Uploaded OakendellInc_500105.kml_Drawn_GE_ICE/MF_Estimated",0,NA,NA,NA,NA,NA,"0","25","3","3585 HAWVER RD.",NA,"SAN ANDREAS","95249","CA","CALAVERAS","999-999-9999","N","A"
"2458",2492,"4910029","CAMP MEEKER WATER SYSTEM","2013-02-06T15:24:35.380",7884,"2013-02-06T15:23:07.513",7884,1,"Uploaded CampMeekerRecParkDistrictBoundary.shp;DataRcdFrmSonomaCounty,uploadedbyICE/JG",0,NA,NA,NA,NA,NA,"0","900","369","CAMP MEEKER RECREATION & PARK DISTRICT","P.O.Box 461","CAMP MEEKER","95419","CA","SONOMA","999-999-9999","C","A"
"2459",1004,"1502247","DESERT BREEZE MOBILE HOME ESTATES","2011-08-05T16:55:49.047",3649,"2011-08-05T16:55:54.643",3649,1,"Uploaded DesertBreezeMHE_1502247.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","95","63","1262 ROSAMOND BLVD.",NA,"ROSAMOND","93560","CA","KERN","999-999-9999","C","A"
"2460",2968,"1910189","SAN GABRIEL VALLEY WATER CO.-MONTEBELLO","2014-09-19T15:19:21.443",3649,"2014-09-19T15:24:23.673",3649,1,"Created from user-digitized polygon.Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","7851","1580","11142 GARVEY AVENUE","11142 GARVEY AVENUE","EL MONTE","91734","CA","LOS ANGELES","999-999-9999","C","A"
"2461",2590,"5510011","COLD SPRINGS WATER CO","2013-03-20T11:44:36.257",5261,"2013-04-01T14:32:20.163",5261,1,"Created from user-digitized polygon.",1,NA,NA,NA,NA,NA,"0","375","526","29820 HIGHWAY 108",NA,"COLD SPRINGS","95335","CA","TUOLUMNE","999-999-9999","C","A"
"2462",184,"1900809","LANDALE MUTUAL WATER COMPANY","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from LA County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","382","166","Landale Mutual Water Company","42209 5TH STREET EAST","LANCASTER","93535","CA","LOS ANGELES","999-999-9999","C","A"
"2463",560,"3610055","YUCAIPA VALLEY WD","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","43818","12260","12770 SECOND STREET","12770 Second Street","YUCAIPA","92399","CA","SAN BERNARDINO","999-999-9999","C","A"
"2464",2985,"1300644","HOLLY SUGAR","2014-10-15T14:16:44.387",3649,"2014-10-15T14:17:05.253",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","300","1","395 W Keystone Rd","395 W KEYSTONE RD","BRAWLEY","92227","CA","IMPERIAL","999-999-9999","P","A"
"2465",238,"1910053","HEMLOCK MUTUAL WATER CO.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from LA County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","950","196","12066 CELINE STREET","P.O. BOX 6280,EL MONTE, CA91734-2280","EL MONTE","91732","CA","LOS ANGELES","999-999-9999","C","A"
"2466",1010,"1600004","FOUR SEASONS MOBILE HOME PARK","2011-08-09T15:04:54.940",3649,"2011-08-09T15:05:02.937",3649,1,"Uploaded FourSeasonsMHP_1600004.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","350","88","12846 W LACEY BLVD",NA,"HANFORD","93230","CA","KINGS","999-999-9999","C","A"
"2467",1173,"2702148","ASOLEADO MWC","2011-09-04T11:50:51.853",123,"2011-09-04T11:51:16.703",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","52","35","1 ASOLEADO RD","CACHAGUA RD","CARMEL VALLEY","93924","CA","MONTEREY","999-999-9999","C","A"
"2468",304,"1910149","SIGNAL HILL - CITY, WATER DEPT.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from LA County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","11016","2951","2175 CHERRY AVENUE","2175 E. 28th STREET","SIGNAL HILL","90806","CA","LOS ANGELES","999-999-9999","C","A"
"2469",2691,"1910200","SUBURBAN WATER SYSTEMS-COVINA KNOLLS","2013-06-19T15:21:17.420",3649,"2014-06-04T14:12:22.953",8187,1,"Uploaded CovinaKnollsBndry.shp; data recd from SWS; uploaded by ICE/KT",1,NA,NA,NA,"2014-06-03T00:00:00",NA,"0","600","199","1211 EAST CENTER COURT DRIVE","15605 HUDSON STREET,LA PUENTE","COVINA","91724","CA","LOS ANGELES","999-999-9999","C","A"
"2470",1722,"1300557","EL CENTRO MOBILE HOME PARK","2011-11-01T16:45:35.893",3650,"2011-11-01T16:45:36.340",3650,1,"Uploaded ElCentroMobileHomePark_1300557.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","50","16","997 E EVAN HEWES Hwy","997 E EVAN HEWES HWY","EL CENTRO","92243","CA","IMPERIAL","999-999-9999","C","I"
"2471",2306,"5410041","CWS - TULCO WATER COMPANY","2012-08-22T15:38:28.190",123,"2012-08-22T15:38:29.257",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","620","189","P O BOX 3407",NA,"VISALIA","93278","CA","TULARE","999-999-9999","C","A"
"2472",1083,"2700837","BLACKIE RD WS #05","2011-09-04T11:50:00.560",123,"2011-09-04T11:50:25.470",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","54","18","9825 ROLLING MEADOWS LN","BLACKIE RD","SALINAS","93907","CA","MONTEREY","999-999-9999","C","A"
"2473",1209,"2702495","CHATEAU JULIEN WS","2011-09-04T11:51:09.207",123,"2011-09-04T11:51:34.117",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","4","8940 CARMEL VALLEY RD",NA,"CARMEL VALLEY","93923","CA","MONTEREY","999-999-9999","N","A"
"2474",1672,"3710021","SAN DIEGUITO WD","2011-10-25T14:29:12.737",123,"2011-10-25T14:29:09.287",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/San_Diego_Water_District_CWA/Water_District_CWA.shp.",2,NA,NA,NA,NA,NA,"1","38500","11213","P.O.BOX 2081","505 South Vulcan Ave.","ENCINITAS","92067","CA","SAN DIEGO","999-999-9999","C","A"
"2475",440,"3110001","NORTH TAHOE PUD - MAIN","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,"2012-04-19T14:58:00",NA,"0","5000","3326","P.O. BOX 139","875 National Ave. (Admin. Office)","TAHOE VISTA,","96148","CA","PLACER","999-999-9999","C","A"
"2476",1241,"0400150","SUNSET MOULDING CHICO","2011-09-06T15:34:14.787",3650,"2011-09-06T15:34:40.750",3650,1,"Uploaded SunsetMouldingChico_400150.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","130","5","1856 Skyway","1856 SKYWAY","CHICO","95928","CA","BUTTE","999-999-9999","P","A"
"2477",2887,"4410800","BEN LOMOND CAMP","2014-07-29T16:32:22.160",3649,"2014-07-29T16:33:47.563",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","150","20","13575 EMPIRE GRADE",NA,"SANTA CRUZ","95060","CA","SANTA CRUZ","999-999-9999","P","A"
"2478",2964,"1510016","RAND COMMUNITIES CWD - RANDSBURG","2014-09-17T23:35:34.123",8053,"2014-09-17T23:35:34.150",8053,1,"Carried over from service area having end date 2014-09-16 23:35:33.456.",0,NA,NA,"2014-09-17T23:35:00",NA,2587,"0","931","295","P.O. BOX 198",NA,"RANDSBURG","93554","CA","KERN","999-999-9999","C","A"
"2479",657,"4310021","PURISSIMA HILLS WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE received from Santa Clara County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","6600","2109","26375 FREMONT ROAD",NA,"LOS ALTOS HILLS","94022","CA","SANTA CLARA","999-999-9999","C","A"
"2480",1510,"0900655","ROCKWATER APTS.","2011-10-05T11:22:25.140",3650,"2011-10-05T11:22:28.477",3650,1,"Uploaded RockwaterApts_900655.kml_drawn_GE_ICE/MF_incl_Murphys_Irish_Pub_and_Rockwater_Restaurant",0,NA,NA,NA,NA,NA,"0","50","24","787 EMERALD BAY RD",NA,"SOUTH LAKE TAHOE","96150","CA","EL DORADO","999-999-9999","C","A"
"2481",1980,"2000605","WHISPERING PINES MHP","2012-03-08T14:33:13.127",4052,"2012-03-08T14:35:07.890",4052,1,"Carried over from service area having end date 2012-03-07 14:34:01.979.",2,NA,NA,"2012-03-08T00:00:00",NA,1863,"1","41","18","41941 ROAD 222",NA,"OAKHURST","93644","CA","MADERA","999-999-9999","C","A"
"2482",1573,"1000204","AMERICAN UNION SCHOOL","2011-10-13T14:02:19.820",3650,"2011-10-13T14:02:16.323",3650,1,"Uploaded AmericanUnionSchool_1000204.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","250","4","2801 W ADAMS",NA,"FRESNO","93706","CA","FRESNO","999-999-9999","P","A"
"2483",860,"0900102","GOLD BEACH PARK","2011-06-30T14:19:40.560",3649,"2011-06-30T14:19:37.180",3649,1,"Uploaded GoldBeachPark_900102.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","100","50","8201 HWY 49",NA,"EL DORADO","95623","CA","EL DORADO","999-999-9999","C","A"
"2484",1543,"1000141","USFS/BILLY CREEK CAMPGROUND","2011-10-10T16:20:13.920",3650,"2011-10-10T16:20:08.307",3650,1,"Uploaded USFSBillyCreekCampground_1000141.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","168","8","HUNTINGTON LAKE & BILLY C",NA,"HUNTINGTON LAKE","93629","CA","FRESNO","999-999-9999","N","A"
"2485",1570,"1000198","TERRY SCHOOL","2011-10-13T13:38:49.570",3650,"2011-10-13T13:38:46.060",3650,1,"Uploaded TerrySchool_1000198.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","260","1","12906 S FOWLER",NA,"SELMA","93662","CA","FRESNO","999-999-9999","P","A"
"2486",1512,"0901219","CAPPS CROSSING CAMPGROUND","2011-10-05T13:53:16.977",3650,"2011-10-05T13:53:20.430",3650,1,"Uploaded CappsCrossingCampground_901219.kml_drawn_GE_ICE/MF_best_guess",0,NA,NA,NA,NA,NA,"0","25","11","GRIZZLY FLAT",NA,"GRIZZLY FLAT","95636","CA","EL DORADO","999-999-9999","N","A"
"2487",715,"4910013","VALLEY OF THE MOON WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","23858","6873","19039 BAY STREET","P.O. BOX 280","EL VERANO","95433","CA","SONOMA","999-999-9999","C","A"
"2488",248,"1910062","LA VERNE, CITY WD","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","31153","8539","3660 D STREET",NA,"LA VERNE","91750","CA","LOS ANGELES","999-999-9999","C","A"
"2489",967,"0400073","NORD ELEMENTARY SCHOOL","2011-07-27T15:50:49.950",3650,"2011-07-27T15:50:49.867",3650,1,"Uploaded NordElementarySchool_400073.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","66","5","NORD ELEMENTARY SCHOOL","5554 CALIFORNIA ST","CHICO","95973","CA","BUTTE","999-999-9999","P","A"
"2490",2401,"1400002","Starlite Community Service District","2012-10-31T16:32:53.850",3750,"2012-11-27T16:49:10.517",3750,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","175","64",NA,"Starlite Estates","Bishop","93514","CA","INYO","999-999-9999","C","A"
"2491",455,"3200509","Clio Public U.D.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","79","47","P.O. Box 133",NA,"Clio","96106","CA","PLUMAS","999-999-9999","C","A"
"2492",1299,"3301588","Royal Carrizo HOA","2011-09-16T14:34:59.547",3649,"2011-09-16T14:34:56.103",3649,1,"Uploaded RoyalCarrizoHOA_3301558.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","25","15","71480 Bighorn Dr-RC 150",NA,"Mtn. Center (Pinyon Pine","92561","CA","RIVERSIDE","999-999-9999","C","A"
"2493",1596,"3400149","RANCHO MARINA","2011-10-14T17:15:42.803",3649,"2011-10-14T17:15:40.107",3649,1,"Uploaded RanchoMarina_3400149.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","75","35","395 BRANNAN ISLAND RD",NA,"ISLETON","95641","CA","SACRAMENTO","999-999-9999","C","A"
"2494",530,"3410023","FRUITRIDGE VISTA WATER COMPANY","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from SACOG (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","15000","4688","P.O. BOX 15170",NA,"SACRAMENTO","95851","CA","SACRAMENTO","999-999-9999","C","A"
"2495",2880,"3500505","THOUSAND TRAILS SAN BENITO PRESERVE","2014-07-24T13:42:25.717",3649,"2014-07-24T13:42:39.777",3649,1,"Created from user-digitized polygon.Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","150","100","PO BOX 85","16225 Cienega Road","PAICINES","95043","CA","SAN BENITO","999-999-9999","N","A"
"2496",1988,"1710002","GOLDEN STATE WATER CO.-CLEARLAKE SYSTEM","2012-03-09T08:18:41.303",7368,"2012-04-17T10:56:09.910",7368,1,"Uploaded Clearlake_Golden_State_Water_Company.shp",2,NA,NA,NA,NA,NA,"1","7544","2286","13455 SONOMA AVE",NA,"CLEAR LAKE","95424","CA","LAKE","999-999-9999","C","A"
"2497",400,"2701202","CAL AM WATER COMPANY - CHUALAR","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","465","191","CLAY/LINCOLN ST",NA,"CHUALAR","93925","CA","MONTEREY","999-999-9999","C","A"
"2498",289,"1910140","RUBIO CANON LAND & WATER ASSOCIATION","2009-06-30T00:00:00",123,"2013-03-18T09:24:28.097",8049,2,"ICE downloaded from LA County and linked to PICME pwsid",2,NA,NA,"2013-03-18T00:00:00","2014-03-31T00:00:00",NA,"0","9600","3140","583 E. SACRAMENTO STREET",NA,"ALTADENA","91001","CA","LOS ANGELES","999-999-9999","C","A"
"2499",2630,"0110010","ZONE 7 WATER AGENCY","2013-04-12T14:53:51.130",7356,"2013-04-12T14:55:12.080",7356,1,"Uploaded z7_District_boundary_region_Nad83.shp and dsrsd.shp",2,NA,NA,NA,NA,NA,"1","1000","39","100 N CANYON PKWY",NA,"LIVERMORE","94551-948","CA","ALAMEDA","999-999-9999","C","A"
"2500",1182,"2702255","ALL SAINTS CAMPGROUND WS","2011-09-04T11:50:57.003",123,"2011-09-04T11:51:21.910",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","2","HWY 1",NA,"BIG SUR","93920","CA","MONTEREY","999-999-9999","N","A"
"2501",1426,"0800700","LAS PALMAS MOBILE HOME PARK","2011-09-29T16:47:10.627",3650,"2011-09-29T16:47:09.203",3650,1,"Uploaded LasPalmasMobileHomePark_800700.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","120","84",NA,"1775 Northcrest Dr.","CRESCENT CITY","95531","CA","DEL NORTE","999-999-9999","C","A"
"2502",2951,"5400919","BUENA VISTA SCHOOL","2014-09-11T17:19:56.430",3649,"2014-09-11T17:20:09.453",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","130","4","21660 RD 60",NA,"TULARE","93274","CA","TULARE","999-999-9999","P","A"
"2503",185,"1900809","LANDALE MUTUAL WATER COMPANY","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL State Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","382","166","Landale Mutual Water Company","42209 5TH STREET EAST","LANCASTER","93535","CA","LOS ANGELES","999-999-9999","C","A"
"2504",1388,"0400027","FOOTHILL MOBILE HOME PARK","2011-09-27T15:21:58.217",3649,"2011-09-27T15:21:56.247",3649,1,"Uploaded FoothillMHP_400027.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","180","127","2920 Clark Rd","2920 CLARK RD","OROVILLE","95965","CA","BUTTE","999-999-9999","C","A"
"2505",2353,"1010023","ORANGE COVE CITY OF","2012-08-22T20:23:00.807",123,"2012-08-22T20:23:01.320",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","8500","1455","633 SIXTH STREET",NA,"ORANGE COVE","93646","CA","FRESNO","999-999-9999","C","A"
"2506",758,"5610011","SANTA PAULA WATER SYSTEM","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","29321","7278","117 N. 10TH STREET","P.O. Box 569","SANTA PAULA,","93061","CA","VENTURA","999-999-9999","C","A"
"2507",669,"4410015","LOMPICO COUNTY WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from Santa Cruz County (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","1750","500","11255 LOMPICO ROAD",NA,"FELTON","95018","CA","SANTA CRUZ","999-999-9999","C","A"
"2508",1135,"2701687","VALLEY OAKS MHP WS","2011-09-04T11:50:29.597",123,"2011-09-04T11:50:54.500",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","120","46","6700 SAN LUCAS-LOCKWOOD RD","JOLON RD","LOCKWOOD","93932","CA","MONTEREY","999-999-9999","C","A"
"2509",496,"3410001","SACRAMENTO SUBURBAN WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from SACOG (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","171200","46385","3701 MARCONI AVENUE, SUITE 100",NA,"SACRAMENTO","95821","CA","SACRAMENTO","999-999-9999","C","A"
"2510",527,"3410021","SAN JUAN WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","33792","10240","9935 AUBURN-FOLSOM ROAD, P.O.",NA,"ROSEVILLE","95661","CA","SACRAMENTO","999-999-9999","C","A"
"2511",1235,"0400133","LUNDBERG RICE PRODUCTS","2011-09-06T09:18:43.727",3650,"2011-09-06T09:19:09.550",3650,1,"Uploaded LundbergFamilyFarms_400133.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","100","6","LUNDBERG RICE PRODUCTS","5370 CHURCH ST","RICHVALE","95974","CA","BUTTE","999-999-9999","P","A"
"2512",2674,"3600108","Glen Helen Regional Park","2013-06-06T16:54:23.433",8187,"2013-06-12T16:19:48.407",8187,1,"Created from user-digitized polygon.",1,NA,NA,NA,NA,NA,"0","25","4","2555 Devore Road",NA,"San Bernardino","92407","CA","SAN BERNARDINO","999-999-9999","C","A"
"2513",825,"4310011","SAN JOSE WATER COMPANY","2011-04-19T22:13:49.830",6898,"2011-04-19T22:19:12.753",6898,1,"Uploaded SERVICE_AREA.shp",2,NA,NA,NA,NA,NA,"1","998000","219571","ANDREW GERE","1221 S. Bascom Avenue","SAN JOSE","95128","CA","SANTA CLARA","999-999-9999","C","A"
